	eEF1delta	Dgp-1	CG2017	pug	CG11899	CG1673	CG10621	RpLP1
CG34191	0.7821524009200942	-0.6344798070359148	-0.8612380708873112	0.013676397431485163	-0.2473294876601203	0.2581845367643942	0.27650959497753913	0.48271404763034725
CG6805	-0.4382663919773461	0.8525622224160605	0.7467104220509889	0.10607078667849568	0.8819900367769329	-0.5326039098513453	-0.6221120071255622	-0.49221047693389297
CG15609	-0.4493188966543519	0.8719973171056543	0.8204534826503336	-0.29546473375956306	0.9423261399061185	-0.7084282628449554	-0.8526212067696826	-0.4047108817689462
CG8963	-0.5123273921773739	0.9786961715467748	0.8753793617829396	-0.33990860397838374	0.8600799454273297	-0.9011413305637594	-0.8652314416525565	-0.6282559750580324
RhoGEF2	-0.5320501144170436	0.9372634051850989	0.881431982445584	-0.2855614072916244	0.9197917059123782	-0.7766545789292534	-0.8610645785396023	-0.5345041895284706
fat-spondin	0.5870353252235297	-0.6992189323807112	-0.7913569593706761	0.7571255764609163	-0.5166965580467646	0.7576570160402831	0.8482799008832399	0.3825529249165335
Sply	-0.35113918980148984	0.8640062302237956	0.7603306984143631	-0.3689493574301379	0.9726557237191863	-0.8253148398470845	-0.8958903640893909	-0.44037522588253825
GstS1	-0.17387000335364883	0.6187023367002943	0.5813301246821605	0.13289315992415807	0.35678491284475	-0.4445513932920947	-0.13778678619732262	-0.356534283235062
CG15611	-0.2147897920262078	-0.5328846436006713	-0.18355234043926355	0.23600616163348204	-0.7511234165660292	0.7193189790977648	0.6310911816686102	0.2108070201761272
Amy-p	-0.2540334883247734	-0.12734911555303158	-0.03173734991572786	0.5738350161815208	-0.5676149205848392	0.2741904905288046	0.6137078000862087	-0.42423683300111087
CG11395	-0.6381939136204943	0.5347769554528327	0.6097129148528149	0.14024844297331224	0.07401153082877773	-0.42174262988854294	-0.10709019561823252	-0.835785143975051
l(2)k01209	0.29086469751703575	-0.3070334510215584	-0.27334937096744566	-0.1710442803161043	0.052119358895474026	0.38590118123638073	-0.049664369523988894	0.7127751616339429
CG4802	0.7139570525563677	-0.8831595967370464	-0.8926061357537183	0.12301332074378511	-0.5511231984724285	0.7552684526540295	0.5776436199627585	0.8597238201906185
Bap55	-0.3691891711115357	0.9149747167619815	0.8009397003985959	-0.47431096463720274	0.881568789563185	-0.949853371510611	-0.9028651255738087	-0.5145228729983078
robl	0.0068343730273847745	0.5057195435774303	0.4581616207224601	-0.6270433020026562	0.7993197369985601	-0.5807954955078365	-0.802767553223348	0.14505545770284822
CG14478	-0.4460246579922697	0.8118554954285049	0.7726256953358661	-0.3766858315742489	0.9021110685739091	-0.6607542290094625	-0.8790106022275768	-0.3208377780189747
CG4847	-0.1813808207640929	-0.2822996510378324	-0.12103485967151015	0.5257500539257518	-0.5652643736020946	0.3536588696329879	0.6417442629027887	-0.32945487294898623
eIF3-S9	0.687092280895598	-0.4657227189947623	-0.5968091593460186	-0.30614128141596963	0.01137222340123797	0.226806139024333	-0.0378815767175665	0.7862673761993768
RpL18A	0.5259150380558071	-0.7668374793000625	-0.7014712256992877	-0.03007839917799283	-0.44392232199512777	0.7127032986688336	0.3978996124350261	0.8671760116299804
CG14482	0.7466459814858564	-0.8806643166527074	-0.8612736125569539	0.2870799431275827	-0.5895825002148826	0.8255096743061668	0.7292506192793363	0.86521345389113
CG42239	-0.30014252073543274	0.6981841717397398	0.5892376782564018	-0.2057360519404583	0.6523577071104164	-0.8349547605480826	-0.590423004594557	-0.7046454397067238
Rab4	-0.5970774143414087	0.9419474647083024	0.9324101264711768	-0.33762787171823044	0.8559719904224288	-0.8078633541369593	-0.8468667981497224	-0.5893145074665452
CG14483	0.7517626445981781	-0.9481196199031089	-0.9625262569831411	0.2802772137413954	-0.7441463304559262	0.7261316501920722	0.8063286516591589	0.6573947429603316
icln	-0.07220432587749744	0.7206075878236728	0.5897541684976716	-0.5973328895395149	0.8694715848613193	-0.7764528894607909	-0.8831792478577863	-0.05847535335159506
CG10936	0.5898520714151156	-0.10482049239548648	-0.4450586625187342	0.14047025262044624	-0.02146543918269408	-0.18878031630111047	0.1433195132515154	0.008530581798526579
eIF3-S8	0.5207636715276103	-0.5787642541669333	-0.5778974783234608	-0.14233437872556354	-0.2414514736109995	0.5340407271275291	0.1913569511029378	0.8584780779011182
CG6459	0.8027027329374417	-0.7692302515158536	-0.8405721220362558	-0.003612864957727032	-0.38660649282405435	0.5955769100185425	0.41992544708741675	0.9087370410410903
Sema-1b	-0.39910863901869725	0.8638050473526334	0.7697536860164803	-0.27112010394820474	0.9604822681767371	-0.7099520835925585	-0.8565657207043653	-0.39399357221262665
CG6424	-0.24644892770311672	0.10988398584698399	0.2573741568963083	-0.29779549021867807	0.22885891158044244	0.12708948225230654	-0.3412089287154621	0.33311245526341304
CG5002	-0.022196545812953078	0.7752483216587337	0.5678412953521323	-0.30685534006221293	0.9608398899021415	-0.7915556069186843	-0.7838414549420699	-0.23081931931397345
CG5009	-0.3124760967391673	-0.014345564103446985	0.17228245219758165	0.05505521775650407	-0.313417596836338	-0.07116434370934945	0.22337381514015084	-0.4390456413225854
CG6370	0.6311611537067134	-0.03513035400014694	-0.378135701160176	-0.09597651634634258	0.23473103537755483	-0.37812950241735094	-0.11596289089850786	0.03353424344915258
UbcD10	-0.3303624604546228	0.7679219923184666	0.7084863328397673	-0.4433681927943213	0.943955202010828	-0.7363316130762165	-0.9016424915969243	-0.31020508191862756
CG5033	0.4810477963389813	-0.7040491694657691	-0.6315837561424741	-0.06908445314304336	-0.40002278989743173	0.6786028721448908	0.33981925356406967	0.8668436298222102
Mapmodulin	-0.4484438115290185	0.9053067443870775	0.8318579707503296	-0.4570517677119966	0.9200213495304718	-0.8486069113989729	-0.9340861576315074	-0.45534514403406495
CG5084	-0.221007979695957	-0.08103514603324319	0.03328744587347347	0.18627395196738752	-0.5021435241375729	0.011641605531441834	0.39597474749038003	-0.4183711403650637
CG10910	-0.2921591862457861	-0.45144039661690316	-0.27569552421706195	0.26340454786187845	-0.7732638994929713	0.43943305201081695	0.5373656849629193	-0.2556239595900071
CG5773	-0.14005787062925545	-0.19992968000820144	-0.07696194892920569	-0.019791743087979305	-0.7041808381114715	0.16944601479820504	0.406899755085182	-0.055379409024560226
CG5770	-0.7271280590847127	0.8278525426594359	0.9239146198574737	-0.3783536831371466	0.4633259606624511	-0.7274229142766946	-0.6331915759358058	-0.6597724446644532
CG5767	-0.12694118737541735	-0.27956613067453245	0.00675853198194476	-0.07381774374357501	-0.6248398637161496	0.29860038217559076	0.42869551116406057	0.15547949414777593
CG10911	0.7025382789703405	-0.7363253743476518	-0.8184236986432322	0.49628595843799295	-0.34456256289934895	0.7564731349920744	0.6377906077701327	0.6764379241934274
CG10912	-0.394538570934253	0.8544516666019298	0.7925704895962492	-0.34301337982721464	0.9475366560262223	-0.7971806484186269	-0.8581020930098978	-0.46276961565996333
Spn6	0.5108461996287804	-0.7100224681897392	-0.620964189630576	-0.12230660531756903	-0.6851217636062024	0.3348753851120111	0.5464456368652143	0.4135575982327844
Hsf	-0.21026147146984553	0.6557661426169763	0.6009547038009625	-0.5190264551477626	0.8323110698481236	-0.579473370587029	-0.8485654831257705	-0.007997851533023717
pAbp	0.4261455478638344	-0.2737543185335467	-0.3992820424315154	0.19234139430329444	0.044894037782287996	0.4244678517559127	0.12757045489336874	0.6029357928426332
CG17680	0.7595232554422656	-0.8333776172757562	-0.9156255828910375	0.36068464892200147	-0.43978212753005924	0.7375502881246312	0.6327108439496263	0.7209721366210126
lolal	0.035080542732545926	0.6884590275681746	0.4632184247253419	-0.5557999969356241	0.8608897543263965	-0.9107805036220278	-0.858526638229999	-0.23840110697432684
Nup75	0.21007302885118787	0.1692578468704081	0.0781132177620719	-0.6087528886077537	0.46186277435561934	-0.2623689027406393	-0.5869027252168287	0.46307753157099046
Dgp-1	-0.5921248665235435	1.0	0.922274888112191	-0.18939271071080363	0.8036567611878713	-0.8125494396231406	-0.7640890625521148	-0.6735385275638932
CG5721	-0.4552607206133277	0.9422646344412788	0.8656187447894049	-0.35318288531940734	0.9257119723909326	-0.850409590404243	-0.8765623538330207	-0.513897060613449
CG14500	-0.13235150424690947	-0.3018600303132957	-0.1030103860639338	-0.30081611206327097	-0.6144629950107772	0.035782215823490365	0.2421610807611095	-0.09415868240440314
Idgf5	0.12078145401916322	-0.5902935286453678	-0.466699766173395	0.584780131007059	-0.8521645325884062	0.6572576125271476	0.9067813528196091	0.056877976644695454
GstE1	0.5860171582958493	-0.7482306650248663	-0.8178735475287968	0.7056044759296887	-0.5306780282427447	0.8244127373672869	0.8285726700665248	0.48128732557435433
GstE3	0.837597982871253	-0.6585269121196148	-0.8848821576868213	0.21340508680966325	-0.3860911902644502	0.3180315684977423	0.5043962813844898	0.4316529219648919
imd	-0.362331258463825	0.8369782867774069	0.7461094859044344	-0.2883026066396637	0.9759799529208589	-0.7464951458014838	-0.8552853782587175	-0.4224956813405425
Dp1	0.8518553130124854	-0.6126335481218947	-0.864584311037719	0.30202632723415723	-0.27751644589705143	0.3896324555006622	0.4764389553356534	0.5206790374360579
CG5174	0.15317549565286562	0.48008343199929965	0.25971448219307136	-0.5972503155399785	0.7236791246469454	-0.837721783877733	-0.7601993240353896	-0.1706999114365104
CG30118	0.42654601069466364	-0.7341556137663698	-0.6208103029351337	-0.0734397657176206	-0.4750094717035197	0.7153712216575906	0.3804686431238114	0.8503907420133368
slim	-0.47307646201004	0.817647960285207	0.810933598086717	-0.33478181276442087	0.8346426659714083	-0.5862958837997059	-0.8067314339673584	-0.26111934754636934
CG5189	-0.6567747927046467	0.915922652527867	0.9020617494909755	-0.3607104733210608	0.702401163290226	-0.8794243976966118	-0.792026216383066	-0.76548587977362
CG5224	0.05491344770759592	0.36036344764492706	0.3244808286352742	0.033609429891746985	0.22414549276940074	-0.4237974247162067	-0.03587649129472544	-0.27260718915834786
CG10924	-0.6209336004772639	0.8537036643792225	0.8033455591900306	0.2962983307713118	0.5910561702866838	-0.5329491950474741	-0.3694337196725043	-0.8199347884517086
Pepck	-0.7190578502072568	0.768426025503713	0.8250326321482491	0.2921690267719809	0.35066658110957555	-0.3851504672293822	-0.21679102944880044	-0.7594394691612818
mRpS28	0.8460768345536456	-0.8075288774717962	-0.9047146184413811	0.10367860805328924	-0.41497112920994916	0.6214459552453306	0.5010688735543665	0.8603447154750319
CG5323	0.7997545593803495	-0.7557564520270441	-0.8592058984553596	-0.050717825040460504	-0.35432480875638733	0.5263755880124825	0.3583374357316365	0.8518781978879059
CG5493	0.7756783617522336	-0.5352441090621626	-0.7844816922986578	0.31606500882051064	-0.11601574715657652	0.39825558574833236	0.35931822670725005	0.529376526807333
CG5335	-0.5899111133398757	0.5047032179803046	0.6957774354229436	-0.3584336324412643	0.14516035444175066	-0.512019042094731	-0.34620323811132014	-0.5213740300697889
Eip55E	0.7392784775259356	-0.8494979675139438	-0.9435034438318392	0.4469401077479627	-0.5719953405704746	0.7658019437697012	0.7450867221438373	0.6514622192103073
CG5482	-0.5387751431933226	0.9484406872609698	0.8761434959892463	-0.35930893175484346	0.8956842167471003	-0.8690894428878706	-0.8951538492139332	-0.6108468288866374
CG30122	-0.2974478674555471	0.4560335897619198	0.37322155830472353	-0.20325245984637036	0.49673676161045427	-0.24010264250096264	-0.5648835909719163	-0.0557626509176169
SP2637	-0.5649037895715554	0.8546234597109892	0.8945278245339732	-0.3918791747825516	0.8036560918836309	-0.6500617469746356	-0.8234230156807385	-0.3519357181654782
Gint3	-0.489729258788507	0.91298329809312	0.8555131282142927	-0.41857916431856096	0.9107157470510204	-0.8631301516792684	-0.9117627118997164	-0.5368532839280484
CG42351	-0.4876512431171482	0.5532760926098145	0.5816643428482369	0.0841044882470242	0.3106204816841593	-0.5369115379281383	-0.2351317395739643	-0.799184756535537
CG15093	0.5773354869615829	-0.8308326226434714	-0.8239859190426736	0.46524977281046953	-0.547914635210231	0.8928921318842662	0.7261512892086627	0.7065023734451085
l(2)08717	0.4249128067381442	-0.2608580775457986	-0.29443473099749784	-0.3866336877293176	0.19500044263969366	0.16357216665720398	-0.22844192960282636	0.7217195645695258
CG15096	0.7640558916823907	-0.4723785740177288	-0.6222764005416194	-0.10931514505408696	0.13262677235089004	0.2161861212333805	0.032448705069994935	0.6775111286888799
l(2)03709	0.8148269933899347	-0.7982614619078514	-0.9056547637306465	0.10131807416658133	-0.40819535243453126	0.6102566854277304	0.47697479783757757	0.824692222925564
CG15098	-0.7153455243183212	0.9007280063979909	0.9618515633484764	-0.29952880184770386	0.6328187385078554	-0.7669430252222698	-0.6972629062631828	-0.7047370133133354
CG15083	-0.5304820806177918	0.1630801231823263	0.5021655049218674	0.05679441160779873	-0.03161109006471189	0.18652612466043844	0.04675654009342577	-0.05945184840027175
CG15100	0.8307210053386681	-0.5622661654236767	-0.7863982136091223	0.05056057979359951	-0.13917765033531437	0.35277332248550924	0.2536540934937215	0.7071990608713922
Jheh1	0.8807924645936815	-0.8264571713922783	-0.9694888813306433	0.12605581732515558	-0.5321387981205344	0.4895515043921742	0.5842512913329376	0.6495894565515531
Jheh2	-0.49752377002729326	0.6379088578797836	0.623647520932584	0.03510053404304694	0.2891881819331415	-0.621824082717264	-0.27016580274182	-0.8257982229875872
Jheh3	0.39681876005039	-0.7378434332078758	-0.6350763753797767	-0.12620408134472802	-0.8173401421833537	0.38296396603822697	0.5745574672681983	0.3528872872545654
abba	-0.47456156304758823	0.7431109379053551	0.6608843312005641	0.41674638300315	0.7080810069830061	-0.32519060385286813	-0.355620442051208	-0.5744282694147378
CG15118	-0.6754694751924931	0.9407169771578474	0.967025835164463	-0.33812013680726893	0.7725623718613568	-0.794765030819451	-0.8080910968782385	-0.6419384851523962
CG15111	0.2492801570689214	0.533317894244257	0.2438076442691965	-0.43412053255735866	0.828121075068824	-0.7767412570235773	-0.7374320295228731	-0.09046294413750475
CG10737	0.03309040140927911	-0.5923704572973209	-0.46017906594530084	0.7471063763103659	-0.7643530609374846	0.8927297420025252	0.8935812885047255	0.1925991010019491
cora	0.32389175548982996	-0.601529402626036	-0.5323938677755929	0.04143501527072241	-0.3899663677398902	0.6956011643368023	0.33299558993845496	0.7456528370776767
FK506-bp2	0.8988716062861278	-0.7715817338494491	-0.8516125124732079	0.12862967782569337	-0.41716352860052774	0.6176996754575389	0.5569910899487244	0.9188254949915624
Tab2	-0.8019521223028938	0.814828910800925	0.9468273189715256	-0.32555401239500026	0.41315447299254215	-0.5935864579520563	-0.5954744043369313	-0.5849312323049024
CG7461	0.8803376181193439	-0.790006319589056	-0.958001182668827	0.17084571555127512	-0.40258388671778716	0.4881034239146319	0.5190070977094339	0.6472032078529796
CG11961	0.8315779008559154	-0.7178463149481003	-0.8479916349334193	-0.24071315997919743	-0.4567533951285185	0.22576574580556763	0.33567663534284403	0.6162401109566448
hts	0.47539496915155	-0.6592271828568941	-0.7680318416129547	0.21432343754757036	-0.3296054858182126	0.5760030075036257	0.36341727914953753	0.5025508241055364
CalpA	0.6705997470094366	-0.8330936572722794	-0.8327815024333222	0.05173079630391791	-0.500115064502298	0.7237021634950664	0.4966146161857739	0.8798243412056991
Spt5	-0.30714581604611485	0.5815198086607372	0.58317899220119	-0.5178876845975997	0.69720395370751	-0.451736399275051	-0.79085163654623	0.022998657581011713
RpL11	0.6091266144859713	-0.7657323189227089	-0.7129986516342329	-0.08357443377384649	-0.40798929615283136	0.6661544261420804	0.37811987425410115	0.9205061793941582
Elongin-C	-0.06215842990156246	0.6506963059312955	0.6190744068223353	-0.5982243893317618	0.7307949486727836	-0.6955065562390546	-0.7380518107322053	0.020213038973908384
betaTub56D	0.5419614852438457	0.021554338545607194	-0.3140709169463035	-0.08205658400712315	0.15952527068602976	-0.41951515989164395	-0.08786561062036718	-0.07328292973385211
par-1	-0.2463533211448422	0.5484859645119834	0.5048496475529822	-0.28967361038728673	0.6923573219022855	-0.3233746391603394	-0.6685296647270639	0.04583121058888757
CG16926	-0.6597701755807949	0.7753409836478622	0.8752000758048176	-0.19041242385227777	0.5209051895186223	-0.6601174461826083	-0.5279730762681092	-0.6944992528070423
hrg	-0.5725664916017729	0.9097928211442592	0.8969889679848249	-0.3781227516477563	0.842318883141709	-0.7191755940175124	-0.8678864992781067	-0.4329531985821403
