	Cpr57A	Alas	pio	obst-A	Cht2	Cpr49Ag	kkv	Gasp
CG5323	-0.86594098230283	0.68638832509322	-0.6153330176265568	0.4943978188144923	-0.6163941246327422	0.4657061648468931	0.25616741411297156	0.40936147591437133
CG5493	-0.6857599282870819	0.6125327594134985	-0.40365380131565687	0.8371722637023704	-0.5934269659512934	0.7668553495702525	0.5865961905676581	0.6153107606835957
CG5335	0.5657076602553827	-0.6197358858004673	0.3339734081614565	-0.6792749941269962	0.49791363702720526	-0.7157181304885571	-0.3715175503449599	-0.3578240229616376
Eip55E	-0.7316570138742294	0.8889291728318214	-0.7607997116439812	0.7798325706686806	-0.7555596853722736	0.8193163606781136	0.5699446375730064	0.5908143803326296
CG5482	0.6114691622586036	-0.8818538708185876	0.9567007871449363	-0.5014452619186852	0.7638102483320365	-0.5874885004465442	-0.4315445833491113	-0.461822294386217
CG30122	0.2909714380267779	-0.3429011410138967	0.5712798482630254	-0.3283777471241001	0.41898971978542043	-0.26714469507339583	-0.49532635059872776	-0.5304834386849407
SP2637	0.5739396485990834	-0.7125789678762918	0.9212365523007404	-0.7069278140380751	0.9194492258124959	-0.6522260380776236	-0.7351111056494519	-0.7297237325384819
Gint3	0.5328793267619726	-0.8580404836075082	0.9466701295962762	-0.5263919493209742	0.7761009686938253	-0.6056188494500814	-0.47852313745204283	-0.4765459232095709
CG42351	0.5575249326850101	-0.565921036902967	0.42098770973474103	-0.16143407427760958	0.3213511295121008	-0.24141133218704955	0.09513206732932607	-0.01382472505995434
CG15093	-0.6807377907735627	0.9333089157550836	-0.6564582267787288	0.5729132033918003	-0.5699557174423194	0.7605364054958611	0.264182584167352	0.27455054066831547
l(2)08717	-0.6036001627499069	0.25797899357629395	0.00562888672382717	-0.05715327455104278	0.006339092435580497	0.009437773533768628	-0.39098235246524243	-0.20551481628863952
CG15096	-0.8711796460690655	0.4593603170158992	-0.2077854057263284	0.48101171813506516	-0.3573844635187976	0.44583542743843724	0.15807445306736165	0.32842065244918983
l(2)03709	-0.8569782540760977	0.7709929110731677	-0.6610162794611188	0.6006396047675904	-0.6621528999865771	0.5946437104083903	0.3529310293213436	0.473110988828459
CG15098	0.7756376185759878	-0.8596957709738632	0.8066904966084034	-0.6635730716422563	0.8001452457780608	-0.6985186409380544	-0.467552076991209	-0.5207264663285505
CG15083	0.3534500427486803	-0.0034063665698286353	0.2306793233914885	-0.6441630576846811	0.6013371259682992	-0.31114556790115533	-0.6971848173170262	-0.7228126310000663
CG15100	-0.7555328591310706	0.5750269789537837	-0.44497053818489574	0.6607924228306268	-0.5565108668483095	0.5596558441170958	0.42733285126274195	0.5385542608087674
Jheh1	-0.833201841198194	0.7057583258392396	-0.8162149612909423	0.7548908659232555	-0.8544782197789952	0.614519938099542	0.6806053965012607	0.7991491624855275
Jheh2	0.6849671675646863	-0.6456408861791193	0.41511940658234403	-0.1812734418252146	0.335056853411031	-0.3298028001825249	0.15151874995895354	0.03932208830980647
Jheh3	-0.4910222023490173	0.4176515230087464	-0.8836354567168871	0.19087672993631183	-0.7195508984337134	0.07944499910811034	0.38648829992111583	0.5074724598945846
abba	0.6344371157595131	-0.36949855279504334	0.8271491668820964	-0.04630741132739379	0.6701504470846268	0.08407468032156468	-0.16822388762186488	-0.36547877174034377
CG15118	0.7194792615204397	-0.8688813519135744	0.9142418820466852	-0.6574566843845562	0.8494365754033847	-0.6797451910226378	-0.5434497803269852	-0.5834411952108425
CG15111	-0.039829594705248605	-0.5186374130722534	0.5670940806130393	0.08696940630561899	0.2791324298233811	-0.20087215001798867	0.07382144984717734	0.18744856135027552
CG10737	-0.06492734469520178	0.7425473395156876	-0.6052333120493598	0.35197591999484945	-0.4021372518017044	0.6111001508071455	0.2597956765672659	0.10545329259473286
cora	-0.5106706564112375	0.6350465575336012	-0.4174590754545442	0.07042876212519161	-0.2731200103543104	0.2763596646384072	-0.2313609323562037	-0.16649811832684525
FK506-bp2	-0.8154892194006619	0.841508425164953	-0.6770445570109715	0.5791013838483982	-0.5334420481689819	0.5809242589299749	0.3529943655845555	0.5140931312534285
Tab2	0.8547225860129652	-0.7741767601317643	0.6791445492043111	-0.8243583796177756	0.8011959298484116	-0.798594560770465	-0.6142062572198518	-0.6724472230141539
CG7461	-0.8716264869259154	0.7089798267332006	-0.7081022896143322	0.7971228119674583	-0.8079691268456966	0.689187640042257	0.6409239053135437	0.7426299109660249
CG11961	-0.8161344120648211	0.4508601757725431	-0.7590596071272211	0.5209783331023121	-0.7951587634195305	0.27762380460919867	0.5550960624493754	0.7501619047874158
hts	-0.6642275692095645	0.5940336089160568	-0.4808523483703089	0.5453251787420907	-0.644263898699854	0.5936046924219514	0.28164655215754136	0.26890593362560283
CalpA	-0.8114209518562948	0.7991050306884055	-0.66981545802196	0.3799815637100368	-0.5681585415204798	0.4730731451599858	0.1093097864652481	0.23372518061545455
Spt5	0.24096959257781356	-0.4954996272990855	0.7294224799220382	-0.6214744931356861	0.7084499282966497	-0.562818874918696	-0.7746971070629148	-0.7010860062483436
RpL11	-0.8038549695885339	0.7331333188219	-0.5655272804453773	0.19685557749802302	-0.41070286362945674	0.3252704614221986	-0.09851642023571514	0.06638666818982984
Elongin-C	0.22792506566161064	-0.5508526537249783	0.6463250843792357	-0.5149923552290185	0.7695579914209982	-0.6208805009423594	-0.4906854306393427	-0.3253153479265723
betaTub56D	-0.22803409010524658	-0.13158348890104257	-0.13203144478763032	0.6208423095379446	-0.4160876578736766	0.21442088474313004	0.7894263740569709	0.8443028259292448
par-1	0.24417948394554664	-0.3540033700928276	0.7224223897782058	-0.4377604550890545	0.6688464822134582	-0.3396874287585399	-0.6620450086948532	-0.6379607310304749
CG16926	0.6911750500238131	-0.7364845963703295	0.6831738377614465	-0.5736570534734731	0.7209089973805829	-0.5835622335738365	-0.37068560591854804	-0.42437906740417
hrg	0.6225760464491626	-0.7800925457905539	0.9501101450595488	-0.6465267593083351	0.8816327112625371	-0.6377892325541242	-0.6490484244847334	-0.6655936268354633
Obp56a	-0.6981963421720785	0.3576602561691054	-0.5504776039919717	0.6450144597014154	-0.6653548608037511	0.34583734110868913	0.6559857409646481	0.8414587978519019
Obp56d	0.861224299315362	-0.5249612425637026	0.7463300190817008	-0.24906522167820427	0.7875666743729259	-0.2059097490112004	-0.15850500481449759	-0.32812754610667627
CG11208	-0.6313777089675074	0.7087747927664967	-0.781908278097538	0.016773717879482314	-0.4113975535341953	0.1272389889158811	-0.05725423330421085	0.12431409130268727
CG9864	-0.763709716291002	0.5662376384856268	-0.40535197976782206	0.8482847239868386	-0.6082959727418115	0.7245723081311326	0.6265917272807612	0.7009818369820866
Ate1	0.3803119270637191	-0.22767837152307577	0.7739029822959042	0.07267298139401179	0.6598177236503521	0.18678202020560714	-0.11750276478956781	-0.23522134848599932
mus209	-0.4924870587646033	0.24632964219923792	-0.15495509960847778	-0.31937112517380417	0.05788369215129251	-0.2502184310828069	-0.5257898870626206	-0.2975034105743717
RpS18	-0.6611125571695338	0.7267390747295575	-0.5100119824810352	0.03635071110351347	-0.23069540642422737	0.2268300640092843	-0.24870939126710856	-0.08800667616919132
CG9090	-0.37544437680314946	0.7930955511540869	-0.7887112952740487	0.5666738901420907	-0.672556077533177	0.7159167934478626	0.523076085004135	0.4367685955375395
CG8920	0.5659148626219718	-0.8686428098376285	0.922631144069895	-0.3675275970069962	0.7006955886168316	-0.5181718590227963	-0.280665774541931	-0.3027705487819048
CG13868	-0.15422366110901362	0.6056838990949973	-0.3254481107968808	0.7196620045618171	-0.4655464806342115	0.8938866165678606	0.5293098231122388	0.3128451358988559
MED8	0.31758761190861184	-0.6957626307749698	0.9069152813802069	-0.5572387529863898	0.7732622546749368	-0.5632725769235627	-0.6464906131899582	-0.5925648319321885
CG8929	0.5634728296299345	-0.7332625952159014	0.906752433934031	-0.6777889817546592	0.8827624150742837	-0.6637986868737252	-0.6990135963889622	-0.6874699286428387
Cpr57A	0.9999999999999999	-0.6279357161138731	0.6138944589756288	-0.46919641320264005	0.644327347844336	-0.4308017823892558	-0.25825964377893423	-0.44964521621919973
l(2)05510	0.625853865198312	-0.7167371167229348	0.9640283700589128	-0.43672267678344184	0.8234939795061487	-0.39424847135876545	-0.4464133434536785	-0.5270898733121862
bl	0.5062798491047054	-0.7167445496085256	0.9122790215879051	-0.5614350408084079	0.8082602112099295	-0.5750888620705139	-0.6143284859439643	-0.6111242612856009
maf-S	0.4425675268581837	-0.6555148155495653	0.8226215889714488	-0.7773055845005543	0.8592689162973379	-0.716993023236835	-0.831582687664718	-0.7777739653970268
CG11110	-0.15370333866500366	-0.2699170384604146	0.4625084442017244	-0.46587591124938643	0.3752114137722013	-0.40771726669811825	-0.6963232370802773	-0.5699236826008577
CG30152	0.48966533693768793	-0.7310254119683814	0.911505514767562	-0.5652274438529595	0.8882908559745402	-0.6033498554941967	-0.5757326623543342	-0.5391128124618014
sktl	0.105737186179696	-0.463634833694843	0.8452858271355865	-0.23226455335742632	0.6531309153625691	-0.22084052056298026	-0.4394143376028809	-0.39251823076584813
Act57B	-0.5238009473787941	0.89411914010217	-0.8005405586836275	0.7838374573350766	-0.7286166916910607	0.8653124619167665	0.6728048345293032	0.6267150566686902
snoRNA:660	-0.4526566453988129	0.35007603621523165	-0.6284177033019352	0.8012771089839292	-0.8418839331807203	0.5858990579662168	0.9118833708451782	0.8712363036521532
CG9344	0.018158594223542712	-0.35577059046528536	0.3164578542537276	0.007487050214511203	0.36835321258822357	-0.27376591337251166	0.13009745158025157	0.30923353227881106
Pros29	0.6634529457132311	-0.877420469789691	0.9322760730201045	-0.4728203983248916	0.7912314137768441	-0.5836300505667646	-0.363786631483397	-0.394677614000833
CG30291	-0.8235795584836774	0.5013328997910204	-0.6513190613116216	0.634535505303147	-0.729363101848793	0.40767013078627856	0.5726891643798285	0.7480644733582126
CG3295	0.6528592777087177	-0.8485834439863288	0.9634165982835411	-0.6141275997255633	0.8526648285781808	-0.6357418593232846	-0.5633240540069785	-0.5927454525432608
CG30296	0.32823900374805515	0.25995232307410515	0.012845718874723853	0.4371116481346655	0.04225630974729357	0.5851088469928605	0.4306761882810548	0.21772887663871157
CG9350	-0.8352360618151986	0.9041178678646424	-0.8332479727433071	0.6192284773047275	-0.7469662405312679	0.6672857448233894	0.4167879374701404	0.5124514800277536
cpa	0.5801749816250232	-0.8574732712665343	0.9372124896762668	-0.534626354978996	0.8149607824628905	-0.6185456134598794	-0.4611691648546098	-0.4604700797518826
CG10527	0.0761757691987725	0.2621902442811781	-0.6985423642909965	0.06267437647248614	-0.4322890179577344	0.010466970490662824	0.3702777612338082	0.34778443017093746
Treh	-0.8442730103620625	0.4543284623365961	-0.5565025761676785	0.6110501541963794	-0.7154046548900624	0.41516936339694727	0.48839630841525933	0.6370037728032668
CG4030	0.46698418598855956	-0.5823098281139473	0.7537029276533528	-0.7872633056516916	0.8196151003407458	-0.6943846218852253	-0.8547064928711616	-0.8191921347496367
CG4038	-0.5732895621208685	0.732339420322908	-0.438783909217227	0.05431154675341099	-0.16427392298580568	0.2677067413528566	-0.24984443074445614	-0.1225712690842333
CG9394	-0.6745475383090592	0.19705290135963785	-0.5432388717337673	0.2187633884184105	-0.577536016506231	-0.05156140193475165	0.2600436694314617	0.48476560949092673
mago	-0.4357887859826277	-0.07723762824108696	0.24249124729715937	0.3984200424290614	0.005615112925114896	0.15638189993017795	0.25337411753966804	0.411859896218144
Xbp1	-0.21483038807875882	0.7943843160339731	-0.3090295753534057	0.5158735100052577	-0.07160297102476569	0.7167486909357498	0.24122847388636182	0.19810752676300888
CG4266	0.28074295510426134	-0.4242582220222985	0.6544050927269337	-0.49839292126581053	0.5878008599219982	-0.4363790015046396	-0.6601627388889444	-0.6419422106383631
Pu	0.4521732086491358	-0.7059358284524152	0.9787197184669997	-0.438601808989874	0.7947234106922252	-0.4360479242059958	-0.5227022484399708	-0.5374113249986883
tud	0.6237049254973408	-0.7818327301378131	0.9036879629282394	-0.25082901695628224	0.7052896611722701	-0.39627324341525894	-0.1836758526474893	-0.23701754400142347
Glycogenin	0.31236336741270915	0.11645039514998644	-0.3310524608338047	0.3589283205750526	-0.3203851635902825	0.33401892449703374	0.6096998214355474	0.42011957182369153
CG10069	0.5932093895318061	-0.8363073713821344	0.9563654498172361	-0.5708834341348362	0.827683168290616	-0.6021476686793701	-0.5261374245614906	-0.5438544732490547
CG30392	0.5015004851720843	-0.8375523944910188	0.94300812292107	-0.5406240549015605	0.7824616072421295	-0.6028934161033109	-0.5091642079494493	-0.4993640009553687
RpL29	-0.6320830632369121	0.7192620410687054	-0.45558709788077784	0.42031652505631734	-0.17705068364853965	0.4285146560336687	0.22177686501965066	0.4209544978236524
CG9485	-0.41306171458527935	0.8034752286374064	-0.9233523690159228	0.4338190461614646	-0.7403406388944344	0.5411880566203592	0.4219099555826252	0.39169176252800136
dom	-0.12820445747329076	0.1306778719449827	0.25397292793789356	-0.2304561080140164	0.32129151327405053	-0.061155764120096566	-0.5517861645051119	-0.4906503709723118
Acox57D-p	0.16608408722950468	0.05921431816608881	-0.3760562530303928	0.21219229176388785	-0.34450177119650305	0.1646626311720762	0.49367265397996724	0.3855206300790208
Sdc	0.7447086286426392	-0.7722644532888103	0.8765141201765108	-0.710739768548482	0.8902927418900458	-0.6938493052424504	-0.6524713157648849	-0.6914026558864369
Fkbp13	-0.3769924866959537	-0.22622459082613589	0.13643609418498862	0.4211483326964877	-0.181961566109531	0.060295300832416056	0.43000177728438854	0.5711571313341121
MESK2	0.2725601389573512	-0.38537063876466837	0.44678670425101547	-0.6466916905223772	0.37392966587387505	-0.5101544548207883	-0.7566876331474617	-0.7663990347847668
Egfr	0.6801936215104353	-0.7480989778904625	0.9219760163084627	-0.6498314315298194	0.9206519681555586	-0.6373250673505519	-0.6311365938596726	-0.653260879177893
CG10433	-0.2916918731450894	0.7268409606491828	-0.6582513606697187	0.0024041106184448705	-0.2605286270667108	0.26996391910911344	-0.06931493392811046	-0.04324836315542825
CG10321	0.40848158869919643	-0.4398839662171723	0.7491766655799071	-0.6106138966511204	0.8105158291341418	-0.4985680131972286	-0.7589966969185026	-0.7383990633729098
CG10082	0.22925067641814414	-0.4329552673872162	0.7937390628842714	-0.5752396052781165	0.7734544909304678	-0.4480260271960778	-0.7896372200512506	-0.7378543743549111
CG10320	-0.8341061954003905	0.9287845021537501	-0.7890180340855362	0.5876168748788514	-0.6745133898874659	0.669182465728408	0.35041010648163284	0.4532931955247635
Rae1	-0.665704409747497	0.2983823706496199	-0.14363409084550582	0.3427155095062404	-0.14381790888164556	0.1891160016566862	0.1379758861529867	0.36427590113025454
CG10306	-0.6429862670427433	0.4764621563976643	-0.3163476952746569	0.03436567211519056	-0.06894161325361459	0.04062924899759786	-0.1817316329626542	0.0712080878831591
Tim10	-0.8270497120322818	0.8051145474498852	-0.6643197173229322	0.4454725032252717	-0.5905430572665967	0.5223315400096377	0.1698852455990145	0.2893752262061357
HmgZ	-0.13686131291871592	-0.2994642216150332	0.25118237307710184	0.1887772348258157	0.16858100796570105	-0.15359044933404836	0.258905342164861	0.44435634250220835
HmgD	0.6546321941220978	-0.9214775076737644	0.9141791190103604	-0.5683082787413528	0.6963019164379373	-0.6518613401682889	-0.4547340631178452	-0.4968494360165125
Tango11	0.5073007681826474	-0.8208451887628732	0.9571012777648279	-0.43049599234212915	0.7630701241653419	-0.5167569065744025	-0.4079952643802556	-0.4143979008995261
CG4363	-0.6124233185202465	0.39958955274742036	-0.7693409516990912	-0.10656808218155218	-0.563087606670581	-0.14351266770530316	-0.056850200635447844	0.13968519076060681
CG42257	0.49080321955380873	-0.744645916833016	0.9809245618492266	-0.4936524146760129	0.8141763200710131	-0.48800000762334433	-0.548256063073267	-0.5667299474872391
CG11474	0.7674394210484639	-0.8574781972111875	0.8422613110768825	-0.6899734726497998	0.8141875950483098	-0.7025369068611004	-0.5253079973864	-0.5738261203555767
GM130	0.03003123178888242	-0.4273193896603113	0.29789402980921204	0.3067499696632081	0.022696598162312714	-0.07864384769052041	0.42120961694955034	0.4811155277618683
CG11275	0.3721226073817082	-0.6352847253502442	0.8834883184402402	-0.6698581657970101	0.8664982585291053	-0.6000900323490352	-0.767015856078911	-0.7189512441939147
