	CDase	CG3603	Desat1	CG16935	CG31523	CG10602	AcCoAS	Baldspot	alc
abba	-0.8948617976884602	-0.6642303267560921	-0.38899295243561177	-0.3911013629772625	0.29758284789282735	0.015730729178027068	-0.4913296557006994	-0.3322102837238127	0.2841458222259028
CG15118	-0.5069859873188604	-0.6087632094521808	-0.7680808457973937	-0.828166927991417	0.3842126028697702	0.1156496990273823	-0.948033449957238	-0.7965593447939077	0.41251697698627204
CG15111	-0.4591029350481191	-0.185285485403211	-0.522018209114119	-0.28818477492510186	0.9761175331038036	0.8167550527025196	-0.38062342327026066	0.14175562090910068	0.28632134452088825
CG10737	0.1725547611573977	0.23141657556064674	0.6808196253153452	0.5430389424549034	-0.821205062552717	-0.6405537194069847	0.6433251879963527	0.24415661290447743	-0.37093815933792273
cora	0.4570048714236908	-0.16111348679418613	0.02636231382530525	0.12844634588928372	-0.18721944597046236	-0.5226965500608469	0.3642150495268432	0.49654639201518025	0.42932661057165644
FK506-bp2	0.4267241274001013	0.48030694027553655	0.4475267358652527	0.5184513613540859	-0.0053831406040137034	0.005107838861416665	0.743761896889665	0.866588041502923	-0.025638671145061447
Tab2	-0.2975723692096449	-0.5159422065041828	-0.6779060804616939	-0.8403457461038722	-0.017773439808449566	-0.20425517631377454	-0.9028687849588184	-0.9449953150579435	0.31367660223883326
CG7461	0.33577346741898656	0.5839849563802584	0.6144502114252876	0.8000429002470278	0.09789260672159476	0.3116228173584159	0.8719191454513792	0.9658295001090627	-0.3146189368427911
CG11961	0.568899195768547	0.752939799102691	0.4938223960412411	0.6370578527336748	0.09713959724887036	0.42439571941059273	0.6931176801519701	0.7413989886109938	-0.37939640605359576
hts	0.23239560234262444	0.03646233253359011	0.3143411601995271	0.5862552292108133	0.034382561315367016	-0.03525527362867143	0.6469553592253313	0.8043296873838813	0.03533402885319045
CalpA	0.5729812306880918	0.23274293784686662	0.3265657529339829	0.44872780272917423	-0.11599983865191572	-0.23555341691390827	0.6661379993153372	0.7745377453498581	0.14652961791229896
Spt5	-0.20360770268421904	-0.8235165531113611	-0.9635983555491666	-0.8538030548037121	0.55173476034622	-0.08955271316639787	-0.7835759336320446	-0.327136768936081	0.931717623845068
RpL11	0.6381607898466267	0.1308903081575853	0.16947170994472496	0.25921627248814927	-0.07117032528641017	-0.30880786115020536	0.5092033038593973	0.6552254246013292	0.3266199370645064
Elongin-C	-0.2040179697256709	-0.31535637132329275	-0.7615025492613305	-0.7986057233166904	0.608762466660312	0.2599823061087956	-0.7412161093701573	-0.3844969433606811	0.5842596279354891
betaTub56D	-0.26170622910713964	0.5354325941668823	0.2626860910365334	0.4614515854032122	0.5131371256353475	0.9359598329850886	0.3085951589535579	0.4768746841836583	-0.5345133177118556
par-1	-0.3528705617961878	-0.8627800423181121	-0.8766636579078043	-0.7422479508868213	0.541023265178566	-0.11625637858855263	-0.6621115386751512	-0.18476511177466054	0.9098111593033739
CG16926	-0.371015062299743	-0.280688538257685	-0.4314278115921672	-0.6214393960853001	0.1001714446169585	0.06904965115655237	-0.7576966360827233	-0.8506468427669117	0.07894111580856002
hrg	-0.5189108265337093	-0.7901324065854819	-0.9262060694391612	-0.9026440253757984	0.5150487185911056	0.05453070616015577	-0.954589306144095	-0.633962434031556	0.6710559432262524
Obp56a	0.25255739553941703	0.6656992415911882	0.3803142254410238	0.5713013388322662	0.33862218730009197	0.621326412822222	0.6122803096925664	0.8065333312380506	-0.3323734967156775
Obp56d	-0.8142674140542786	-0.4418478634276261	-0.37959344007480206	-0.5149626470305116	0.10403836800566812	0.004276503672227756	-0.6113335200123441	-0.6098050772231292	0.09242313262548744
CG11208	0.8694731722532281	0.5115726021614743	0.4070988258393449	0.26751595093977293	-0.4857557352038467	-0.4363186048445664	0.5156703258275156	0.32599304691290093	-0.028731474458103444
CG9864	0.01395847149786857	0.36383188945158934	0.41939333603129286	0.6717385718708069	0.3850990215879977	0.47064997098766426	0.713235642528854	0.979637035598974	-0.15806757373682087
Ate1	-0.8143756285101846	-0.5181473391362293	-0.32881445371609364	-0.338306302373325	0.4439657425478362	0.13926719386126019	-0.39174792733311414	-0.15960569728016258	0.32598904375199284
mus209	0.5690719442199118	-0.18293432166466647	-0.39957318522134067	-0.32355567309284106	0.17101051138980955	-0.2797379141035081	-0.06844891805176921	0.23622236166172966	0.6989055308485079
RpS18	0.6423668206047992	0.07176531322304464	0.1001204962959313	0.09804040293762867	-0.1924045012259025	-0.485881350311516	0.3927984850752708	0.48474398948239006	0.40503520825033845
CG9090	0.3438035455465354	0.6020221162197885	0.944134207823623	0.8174463231478896	-0.7146908326092762	-0.31816719611543137	0.8598112541992422	0.4154166637720954	-0.6431837376991442
CG8920	-0.6660916514736502	-0.5405485103874281	-0.7464349909285668	-0.6649535788353328	0.6934124514600373	0.4673377284892411	-0.8227073179034232	-0.4963322990430841	0.3556352284690266
CG13868	-0.24606769689513858	0.09538735035025228	0.6600422940064431	0.7191325495262139	-0.33633631102565126	-0.1713532721954542	0.6814045197561958	0.5076996246547121	-0.394858696412883
MED8	-0.38308551733733115	-0.7415184123016095	-0.9118892288641364	-0.8270013373082845	0.7002012937580752	0.18309164013626827	-0.8657920428588177	-0.44328483734291035	0.7583126010373078
CG8929	-0.44295928337777607	-0.7931115225456341	-0.9606603887683687	-0.932278691466138	0.5164592561896426	0.012229620256779768	-0.9468928696414571	-0.5966773236354899	0.7421198111494609
Cpr57A	-0.6054208731822144	-0.44781243078336097	-0.3918058513883996	-0.5398880715483125	-0.15620769378377644	-0.17631179718367956	-0.6594878237619737	-0.7969373056178731	0.010026972520424962
l(2)05510	-0.657756159147751	-0.660684107644316	-0.6619581262150639	-0.6951360160864619	0.4561460963121738	0.14038819754427234	-0.8208737751437734	-0.6290230307902664	0.42178064722918673
bl	-0.5116432110654482	-0.816372931469616	-0.9557627438748035	-0.8581115933896247	0.618274059076291	0.10647271226646918	-0.8883330645219386	-0.46812743100582327	0.7427251620789579
maf-S	-0.23894695854705905	-0.7897740986992021	-0.9735521543069635	-0.9659510946438155	0.4504645400837156	-0.11409468891034767	-0.934324413000334	-0.599309469167292	0.8378338394908266
CG11110	0.08537615329936442	-0.6830189302798085	-0.8010742937662741	-0.6041751097219515	0.5640306270911506	-0.06230078233577835	-0.5134508065104056	-0.02944021451246661	0.9151885154237341
CG30152	-0.49181039444535873	-0.6655519176270944	-0.897094050597216	-0.8735994335060125	0.62811091241533	0.18599105542326239	-0.901901747441789	-0.5274052122806739	0.663214464722117
sktl	-0.4799948716949912	-0.6612324577568414	-0.7309038016730361	-0.6017291361475485	0.8070689773053182	0.29492116332489554	-0.6284036506986418	-0.1435321585202062	0.7075332743399076
Act57B	0.24023757925338174	0.6396215577693386	0.9285838025025871	0.888988820801953	-0.48417358252740833	-0.12802679977366346	0.9668951561654511	0.6943078281047095	-0.588237242428098
snoRNA:660	0.09094046916884571	0.7391732957512881	0.8031410467851322	0.9274327015657974	-0.08005807846795639	0.5074725771160907	0.7905560400622647	0.6175595343882194	-0.8312320114141064
CG9344	-0.2515158516480862	0.23690035664124523	-0.2821826908442986	-0.2993173675087089	0.6262121977909675	0.6674252600372247	-0.29916876046665414	-0.02577138640789786	0.04274452073973419
Pros29	-0.6449871810299882	-0.5582739468046052	-0.7622922045215279	-0.7443567784534574	0.5777009582326648	0.3429786259841883	-0.8827634413967019	-0.6200947658017356	0.36789665133758664
CG30291	0.3852311077936469	0.6039127502078896	0.4082222101661727	0.6192590422618738	0.2502816560071343	0.4582838173520204	0.6966738130882797	0.883255959713293	-0.241553419035821
CG3295	-0.5482348895712416	-0.6967152496530358	-0.841643999691741	-0.8435059126605187	0.5082987319268999	0.153253932004122	-0.9494498086277825	-0.6952746743208733	0.5260837508352582
CG30296	-0.49795188587265166	0.18302428101446924	0.5523700756167118	0.35374092854878036	-0.38529789703521994	-0.11238740264988145	0.28152698981102264	-0.05094738324232287	-0.5179400314032606
CG9350	0.5353494211583613	0.5238433650154612	0.6414570154553169	0.715613171862139	-0.232811619540322	-0.11253396448429753	0.8877424602791181	0.855172271990653	-0.20198423925506373
cpa	-0.5517091726315909	-0.5829798787250661	-0.8029646639891771	-0.7918289120202863	0.6011570041422022	0.30446824340497214	-0.9080014786809957	-0.625275922866273	0.4603874276382243
CG10527	0.4217344547628897	0.7103731552751832	0.6376451922455733	0.4111962596211812	-0.783192945284936	-0.2259469762650692	0.4193721481933456	-0.11111973710788282	-0.7382971659537885
Treh	0.3427324398311558	0.42575014588081034	0.3125870718026705	0.5911561854903239	0.3330796041374828	0.44149850496281623	0.6454381699177979	0.8988102489076758	-0.1184044835165708
CG4030	-0.20758910118489468	-0.8299131452139286	-0.9645977066962474	-0.9519367596496199	0.34631363544569677	-0.24120252398396327	-0.8920007644239772	-0.5748396943379813	0.8603570864896396
CG4038	0.529156855969978	-9.052998951340664e-05	0.07693324843881835	0.06893308294141312	-0.19107157171938166	-0.5140727402074301	0.36481259220448836	0.467939307177707	0.4297999038394215
CG9394	0.5464173854599946	0.4486156875542591	0.0820017807508051	0.29531915646040613	0.2668859942635249	0.3859090753862957	0.37327135009649415	0.5909444668843653	-0.04915721799057615
mago	-0.2685502919266979	0.03176423215363599	-0.23328948759304052	0.018743763158121287	0.9145164839440751	0.7724528872285311	0.015553862539882082	0.544858480123407	0.23430673662583587
Xbp1	-0.13123077962794866	0.09447081486152444	0.36753810514266244	0.3096802559466442	-0.23864957922051044	-0.34783870381122606	0.526417256323247	0.5425334783366184	0.03734153671113665
CG4266	-0.28189048472440104	-0.8533027447520226	-0.8909135384660466	-0.7297607093616458	0.4794443658100934	-0.12935877296771975	-0.6690666792626752	-0.22078751621182083	0.8604884680219901
Pu	-0.594826767818946	-0.761306160772808	-0.8378242282182311	-0.759917527879883	0.680427732416079	0.21844727916501425	-0.8404475931743286	-0.452146289401026	0.6473236300170429
tud	-0.7947444404783556	-0.5471414184675942	-0.70722966519166	-0.6169408187795876	0.670366232037694	0.44720372921074175	-0.7521218099685882	-0.4062320419485663	0.3298931391882774
Glycogenin	-0.168099189333047	0.5244698916588503	0.7224259345444021	0.54209885640374	-0.5962657122333505	0.00765372146481623	0.38934138701485715	-0.12689346444703528	-0.8970345912936684
CG10069	-0.5361777541235829	-0.6457500725649636	-0.7994349915169086	-0.8034844442986773	0.5444111782683226	0.21254055049321577	-0.9193463846464012	-0.6664370398638951	0.4939992892396194
CG30392	-0.5019356849642682	-0.6279993648097326	-0.8195453486436234	-0.7844592119277956	0.6351427027419849	0.29134321038129674	-0.9000967355165679	-0.5918430850433595	0.521390811451637
RpL29	0.294958254156862	0.4605117631578949	0.29489440361467156	0.2418583355472107	0.06890449404918537	0.01844287242451765	0.5049699979320821	0.6439166505238877	0.075620168328207
CG9485	0.5339215476019721	0.5856570538270987	0.8156551941286578	0.7335289218617517	-0.7526783701347189	-0.40936972349148765	0.8416391167260202	0.4558596918449572	-0.5259001940937272
dom	-0.005308734908872414	-0.6477401341104356	-0.5777594671993457	-0.43299391389561015	0.2877110138901409	-0.34277559316533074	-0.23560681350464482	0.17930913507254054	0.8557315091860476
Acox57D-p	0.08049586734848449	0.6232510687686039	0.6965476497189927	0.48376188412093135	-0.5696007243753772	0.04398223316158752	0.3343347492670119	-0.20564506551547532	-0.867539008439001
Sdc	-0.49346797807150555	-0.757229662862483	-0.8968996435106438	-0.9180786747186208	0.3440943505588035	-0.06461282423944312	-0.9553103843145989	-0.7190295155726506	0.6043546082848054
Fkbp13	-0.22713665698333432	0.20447774835935587	-0.1294663169617448	0.14927921300035912	0.8616489161034405	0.9373535982450791	0.05653184357279744	0.4928909221432005	-0.036348792628698216
MESK2	0.013796476147104065	-0.8165087416576695	-0.7503043809409377	-0.6316754326361359	0.13224461231265758	-0.3931989890322392	-0.5939486414272227	-0.3574571566262987	0.7416042003457306
Egfr	-0.5374160886887079	-0.7513573638610407	-0.9029677758682625	-0.915123995447409	0.4479086598594433	0.009955299898482229	-0.9465990879639327	-0.657186069785615	0.6405171453455744
CG10433	0.6310098560570975	0.39680529713926277	0.5578234896035629	0.28294227134981087	-0.8036464481968515	-0.7028773814289407	0.48081121875771576	0.06202060858413277	-0.17723520869567902
CG10321	-0.3281820861322701	-0.8504527628491598	-0.9203572059471856	-0.8747039759552732	0.41019709332428606	-0.2218237246676517	-0.7842716872036926	-0.3955756338035973	0.8922546831058735
CG10082	-0.26759692688235287	-0.8555476566572753	-0.9084760928563586	-0.837484538739017	0.5409454529094104	-0.13285713078279598	-0.7687958046703302	-0.33828880674300355	0.9451187080196869
CG10320	0.5272643614337446	0.4774154106394274	0.6024107717352984	0.6566136816332235	-0.2220678842695594	-0.16137116543846414	0.8529156297074433	0.8379935540376429	-0.1248386329858918
Rae1	0.1359415388034803	0.14351953459926095	-0.13623384220844187	0.07272589944188691	0.618373799049981	0.40814342803686743	0.23458242864424145	0.7111210387643851	0.3430682329539404
CG10306	0.48453227403491056	0.1278562601144371	-0.1303036860680508	-0.07617070977206866	0.2166414775494161	-0.08166369787343312	0.20503228382842437	0.508392706857116	0.4735552921312071
Tim10	0.5267500271136117	0.25141556086026734	0.3515581510664857	0.4902039913884892	-0.07450400312005645	-0.17583545577981383	0.6961975206868726	0.8213529799984916	0.11628836106466633
HmgZ	-0.2760248318930916	0.20365318096100962	-0.28927173743224344	-0.16011996051951163	0.7885686343601794	0.8066116053819299	-0.16837150406869264	0.2441738191888807	0.07106799634373051
HmgD	-0.5304292336736353	-0.6237005224859357	-0.7750201848497011	-0.7388823675826336	0.5072418259291325	0.26363998754938406	-0.9061756519534752	-0.6887296465839332	0.3806749105364016
Tango11	-0.6069665576471517	-0.6163137849236615	-0.7906784143023636	-0.7277686825582466	0.6931972040527649	0.3704181317885082	-0.854650179336899	-0.512770489738942	0.48131361795821265
CG4363	0.951974570479145	0.46953068885299387	0.25156087325725107	0.24606902882719536	-0.3461787261693639	-0.23000286829423708	0.39838255446230986	0.27082808156554977	-0.06419206577569853
CG42257	-0.5685975272299757	-0.7477239173670622	-0.8330439368595122	-0.7817783032719541	0.6334416657037937	0.19587255127488148	-0.8726995483434168	-0.5280092754742322	0.6190669456706294
CG11474	-0.4448470251547648	-0.5226936276460558	-0.6812589346393343	-0.7960319422340758	0.24285745569515232	0.05369040629992607	-0.9221725906364415	-0.8746724854809435	0.30461025796069646
GM130	-0.4948935064072831	0.07315845673588782	-0.2620911149882752	-0.013933703364229357	0.7840986061164467	0.8865888786178483	-0.13608662255804596	0.26729231285958704	-0.0747680778397156
CG11275	-0.31231413660545543	-0.7655403216855834	-0.9088055985349068	-0.901947672563133	0.5422308739446233	-0.012978444443822613	-0.8976833320369828	-0.5502624056802154	0.8056932153733355
CG3074	-0.6372100601482167	-0.6795546329781083	-0.7118925420968165	-0.7974855000445853	0.24311844311362882	-0.034122732203108144	-0.9023184004099988	-0.8011641333275806	0.38521358214166695
CG3292	0.13614625074295222	0.014889482819169129	-0.2186372884590172	-0.43714238187585086	-0.41727965123407085	-0.22564958134771793	-0.5107937742010682	-0.8367222774867117	-0.1723489425471951
CG3264	0.3888616995579886	0.7639316994360038	0.3267673128954034	0.42034380098287244	0.10116179200139053	0.5883929622230736	0.3708438079711667	0.34190141694685333	-0.547938374540113
wdp	0.5038074499403175	0.4671352462244429	0.6971840494584002	0.7475432604638165	-0.3586724105438023	-0.23463844770396072	0.9055380912638414	0.7988567031004236	-0.23425725179446885
Gp150	-0.6641696592549726	-0.7090849378497287	-0.7840675944826766	-0.7156628218290176	0.6755944970980214	0.28111329271062097	-0.8235515998423494	-0.4646806129143467	0.5502416924526905
CG13506	0.5870130407845681	0.03563177669291864	0.10825100022477861	0.2278721966672707	-0.07388111418713401	-0.3427489767881436	0.4687681808673758	0.6352494017092675	0.36499454347975513
CG3624	-0.25442077618927744	-0.6880306904825257	-0.8629900266567935	-0.7215025250793736	0.7818176970286808	0.22274138039386387	-0.7229815123067458	-0.2252554727665043	0.8169002285883656
