Gene,L1 larvae1,L1 larvae2,L2 larvae1,L2 larvae2,"L3 larvae, 12 hr post-molt1","L3 larvae, 12 hr post-molt2","L3 larvae, dark blue gut PS(1-2)1","L3 larvae, dark blue gut PS(1-2)2","L3 larvae, light blue gut PS(3-6)1","L3 larvae, light blue gut PS(3-6)2","L3 larvae, clear gut PS (7-9)1","L3 larvae, clear gut PS (7-9)2"
CG31714,4.86079,5.12036,1.07761,1.09923,0.387556,0.390773,0.231958,0.219762,0.524048,0.482133,0.524048,0.533343
CG13133,17.2509,17.2083,6.85765,6.84072,1.95825,1.95341,0.815112,0.8131,0.719683,0.695701,0.719683,0.717906
CG34109,0.0549436,0.0561483,0.00874855,0.00894038,0,0,0.132479,0.135384,0.688447,0.670633,0.688447,0.703542
CG13134,2.55154,2.55154,0.462846,0.462846,0.0551081,0.0551081,0.0556259,0.0556259,0.275035,0.250497,0.275035,0.275035
CG13135,29.0817,29.0817,2.39515,2.39515,30.7133,30.7133,1.55441,1.55441,0.945452,1.6722,0.945452,0.945452
CG34048,1.92303,1.85125,0.712136,0.505949,0.143116,0.235722,0.144114,0.0475875,0.311231,0.300017,0.311231,0.302516
CG13136,2.88379,4.17756,0.0135698,0.73554,0.000178103,0.0685378,0.00263389,0.172955,0.000333477,0.21808,0.000333477,0.219896
CG4839,20.3833,21.0353,18.566,18.8413,12.787,13.0625,10.6479,10.9705,11.7614,12.1888,11.7614,11.8645
CG13137,0.0825934,0.113138,0.016439,0.0225185,0.0176155,0.0241302,0.6579,0.803778,1.16803,1.0091,1.16803,1.25591
Sur,2.60354,2.60354,1.7239,1.7239,1.50557,1.50557,0.77864,0.77864,0.989006,0.851994,0.989006,0.989006
CG31874,0,0,0,0,0,0,2.0087,2.03794,6.5352,5.30246,6.5352,6.74041
Ripalpha,3.09454,3.13623,2.98142,3.01253,2.25741,2.28781,3.49517,3.54225,7.25629,5.42883,7.25629,7.35404
RpL7,2655.6,3192.83,2178.98,2618.9,1759.79,2114.81,1336.36,1606.92,1291.88,1540.55,1291.88,1553.22
CG34159,18.1931,20.7084,23.0109,26.0072,18.2501,20.6474,31.8845,36.158,52.403,45.2519,52.403,59.1356
CG5734,13.7875,13.7875,13.022,13.022,16.0346,16.0346,17.2941,17.2941,23.1889,24.5543,23.1889,23.1889
CG5731,3.79607,3.41004,3.34807,3.06898,3.83641,3.5135,2.6007,2.45419,6.39685,3.14305,6.39685,5.92192
CG5727,3.08787,3.32091,4.01396,4.32639,4.04823,4.2497,6.9707,7.31188,13.2006,8.31228,13.2006,14.1856
CG4901,23.4362,23.3358,13.9565,13.925,9.49577,9.61203,7.75536,7.73536,12.2272,10.2313,12.2272,12.1999
Pros35,63.6954,67.3316,144.458,152.636,105.181,110.944,145.488,153.761,296.869,247.581,296.869,312.902
CG4908,16.0199,17.1874,17.9557,19.2632,11.6279,12.4776,4.21278,4.51011,4.62905,3.89156,4.62905,4.93906
CG5708,9.39905,9.31868,9.84806,9.82274,8.0685,8.16544,11.4249,10.921,28.4429,15.3706,28.4429,28.1798
CG5694,4.45414,4.45922,6.1499,6.00504,4.40625,4.31724,5.49564,5.34714,16.5298,7.96008,16.5298,16.2308
eEF1delta,140.531,189.858,208.459,282.205,145.849,197.18,97.2056,131.185,102.409,110.088,102.409,137.907
CG31720,1.96625,2.11794,1.89278,2.17455,1.54855,1.75026,1.72804,1.82576,3.73308,2.39823,3.73308,4.12601
me31B,39.9546,39.8259,68.3807,68.9413,46.2966,46.1509,70.713,70.5184,138.629,86.686,138.629,139.595
chico,13.8647,13.7296,9.51677,9.46496,9.61853,9.49969,11.9398,11.8307,17.0885,14.2232,17.0885,16.8052
bsk,20.1415,21.1168,24.2419,25.1395,17.2077,18.391,20.5436,21.3726,36.277,25.0065,36.277,38.0258
CG31717,11.4219,13.1256,16.1346,18.6769,20.9545,24.3752,36.1794,42.2456,110.924,67.2385,110.924,126.835
Ror,3.88198,3.89109,1.36175,1.35181,0.781618,0.774755,1.78655,1.79221,5.40466,3.26739,5.40466,5.3805
CG5676,24.0054,21.5745,42.2657,37.9003,45.8078,41.0008,78.4887,70.2296,128.925,72.4869,128.925,116.392
Pten,4.16511,3.9881,4.69083,4.5081,3.54659,3.29322,3.73303,3.83094,13.3469,5.46049,13.3469,12.8403
Rsf1,22.2306,22.2107,19.7856,19.6366,11.6588,11.5255,24.4694,24.2069,54.9203,41.1814,54.9203,53.7828
CG18619,19.4826,20.6812,11.4145,12.0861,10.5752,11.9482,43.28,46.587,75.7809,62.2984,75.7809,80.7339
Mob3,4.03114,4.80636,5.86101,6.98812,5.36717,6.37243,7.76483,9.25493,10.7726,10.1932,10.7726,12.825
CG4953,5.97777,6.17634,5.91095,6.1073,4.47585,4.62453,5.13399,5.30453,9.1287,7.88609,9.1287,9.43195
CG4957,9.17952,10.3511,14.766,16.7557,12.7273,14.2583,4.63086,5.33048,4.78334,4.74755,4.78334,5.25027
CG31873,24.5,25.2532,31.1709,31.5133,22.7484,23.4631,8.40238,8.47463,7.93262,7.83597,7.93262,9.41538
trk,2.72E-09,0.531861,0.331389,0.394062,0.000000253,0.22849,0.275584,0.265011,2.22E-10,0.207828,2.22E-10,0.301492
CG34043,3.07215,3.33134,4.03652,4.38232,6.15823,6.66197,3.07105,3.26975,2.58736,2.53742,2.58736,2.80342
CG5604,30.7453,31.3754,27.9942,28.5353,23.7215,24.1747,21.9157,22.3507,43.9075,36.8078,43.9075,44.7648
Hand,2.93407,3.35972,3.4455,3.91435,2.69085,2.88955,1.76865,2.02288,3.01162,2.28797,3.01162,3.35611
CYLD,5.71426,5.66308,7.50582,7.46475,6.13548,6.07953,10.1142,10.0765,32.5748,17.1267,32.5748,32.1851
CG13138,0.019351,0.0196295,0.0154914,0.0155799,0.0502958,0.0505049,0.0683554,0.0508793,0.108191,0.125581,0.108191,0.117937
nmd,44.6378,50.6992,43.3324,49.4672,30.0395,34.3645,18.2927,21.33,20.3997,20.9588,20.3997,22.8749
CG5390,77.5164,80.1609,82.0601,84.8434,103.102,106.567,114.12,117.978,72.634,96.1856,72.634,75.0747
CG4968,11.1437,12.4945,15.3097,17.1931,14.379,16.1101,23.6969,26.5808,49.4457,34.0709,49.4457,55.358
Cdk5alpha,28.5773,30.0385,9.11001,9.47968,2.54115,2.59813,3.53009,3.69049,7.74043,5.9415,7.74043,8.05893
CG5385,5.61251,7.3068,8.85635,11.4749,8.78007,11.8143,8.99291,11.8311,13.7321,14.8954,13.7321,17.9106
CG5384,31.8943,34.4403,61.5936,66.2842,45.8864,49.2919,64.5267,69.376,187.507,131.34,187.507,201.661
CG4972,25.2382,25.2382,47.5521,47.5521,28.6018,28.602,19.3405,19.3404,36.9803,24.1728,36.9803,36.9804
CG5381,22.1678,22.1742,25.3975,25.4168,27.5843,27.5948,24.7185,24.7185,21.3744,17.8595,21.3744,21.3943
CG4995,23.273,21.5586,15.1572,15.9249,14.4168,14.8266,10.809,9.56835,12.3315,11.6597,12.3315,12.6609
RnrL,19.1516,19.5187,22.2361,22.6382,14.4441,14.7106,16.0873,16.3807,20.9538,17.7157,20.9538,21.355
CG5375,3.54487,3.84665,1.73129,1.88269,0.654295,0.71177,0.716493,0.74685,2.48788,1.55502,2.48788,2.67645
CG5037,79.8806,83.4265,71.8161,75.1315,62.5334,65.2041,22.4389,23.3683,14.73,15.3583,14.73,15.2968
GATAd,7.37527,7.42556,5.78506,5.73988,3.95129,3.89978,3.55829,3.50106,12.0538,7.61348,12.0538,11.8778
SamDC,20.8658,23.0427,20.0984,22.5003,22.7244,25.4618,14.0447,15.2754,28.5384,22.6076,28.5384,31.5754
CG31715,11.2859,12.879,33.3365,38.0759,26.6487,30.3843,32.2714,36.8976,55.9983,37.5345,55.9983,63.9955
CG5022,3.62668,3.44472,1.47306,1.45125,0.960392,0.934254,1.4136,1.40858,2.75372,2.21474,2.75372,2.65597
CG34367,1.64179,1.55552,0.341256,0.262145,0.129257,0.13561,1.06735,0.723533,3.03044,1.65554,3.03044,2.45861
CG5367,0.0208324,0.0282011,0.0978701,0.123486,0.0888935,0.0962359,0.12348,0.169995,0.211548,0.262467,0.211548,0.291609
CG5045,39.3349,48.1973,42.3583,51.103,36.052,43.4933,37.0854,44.914,39.8103,49.957,39.8103,47.4847
CG5366,19.9205,20.1739,18.9123,19.1528,17.624,17.8363,20.2594,20.5171,33.4365,30.1286,33.4365,33.849
pim,0.246239,0.257353,0.598984,0.637432,0.542693,0.585475,3.20406,3.39812,7.21584,4.70165,7.21584,7.72246
CG13139,3.98443,5.50866,10.4788,13.0579,8.26088,10.43,15.8108,19.2809,40.1447,29.7415,40.1447,47.1688
CG5056,11.8293,12.9215,8.90423,9.68214,7.13404,7.73811,12.6564,13.7453,33.8954,23.7768,33.8954,36.6316
rho-5,11.3577,11.7998,3.17835,3.28933,0.929495,0.969594,1.19446,1.24929,3.38254,2.89848,3.38254,3.49715
CG33303,40.8784,41.9906,81.8567,83.9859,55.6791,57.1187,46.0987,47.3061,52.5993,51.7082,52.5993,53.945
dpr19,8.67959,8.26554,2.83342,2.70565,0.736453,0.714469,0.929857,0.888414,2.35727,1.50616,2.35727,2.35505
CG5091,1.86959,1.95794,3.33533,3.49411,2.29787,2.40622,2.99533,3.13782,4.27445,3.65024,4.27445,4.4796
CG5096,26.769,26.7523,47.4727,47.3919,33.3696,33.3589,67.0783,67.0415,49.6406,51.3164,49.6406,49.4232
cdc2,4.65323,5.30974,6.25405,7.09469,4.87541,5.55783,15.5706,17.788,29.9191,22.3674,29.9191,34.3748
mRpS7,39.0823,49.1615,57.0498,71.5041,38.3512,48.1898,18.5359,23.2857,20.2532,24.477,20.2532,25.5137
da,19.955,21.1011,12.334,12.9604,11.5973,12.234,14.0806,14.7351,31.2577,28.1122,31.2577,32.7342
CG5362,399.263,398.485,469.189,468.101,727.288,724.36,763.229,765.635,425.728,548.187,425.728,426.38
CG31716,23.3695,23.163,21.5197,21.2807,19.8871,19.7317,23.379,23.0798,55.0333,37.3386,55.0333,54.3968
CG17768,15.7697,15.7697,17.9123,17.9123,12.1944,12.1944,13.5399,13.5399,19.5001,15.4341,19.5001,19.5001
LSm-4,0,0,0,0,0,0,0,0,0,0,0,0
RpS27A,3320.82,3320.82,2997.45,2997.45,2189.24,2189.24,2044.24,2044.24,2126.77,1848.69,2126.77,2126.77
Ip259,317.239,317.239,189.533,189.533,130.768,130.768,150.877,150.877,178.774,140.533,178.774,178.774
CG5355,31.7121,31.94,60.2368,60.6756,52.4006,52.7794,58.6626,59.1045,101.617,77.8147,101.617,102.359
Klp31E,2.28276,2.24336,2.51191,2.5225,3.11225,3.07367,2.34733,2.32853,4.92492,3.29392,4.92492,4.83852
RfC3,7.75534,8.31041,6.00491,6.42134,5.36561,5.75976,5.55856,5.96922,8.78727,8.35403,8.78727,9.40437
pie,0.664114,0.661638,0.667678,0.675622,0.897179,0.90804,2.19066,2.21711,3.88003,3.71479,3.88003,3.91071
CG5168,35.3237,32.9918,45.4273,40.3592,42.1196,37.9968,78.7396,69.4666,108.042,79.7958,108.042,96.224
SmB,47.9993,47.9904,48.6328,48.6355,36.7801,36.7801,32.5277,32.5277,47.0832,41.1639,47.0832,47.0832
KdelR,101.622,116.154,156.181,177.459,123.168,137.998,122.138,137.724,126.693,134.423,126.693,137.741
CG5188,7.30998,7.95919,11.8029,12.5746,10.8192,11.6427,5.95002,6.34836,6.36068,7.01488,6.36068,6.7276
CG5343,14.1305,15.9422,14.3743,16.3755,10.8802,12.3201,16.4242,18.6189,31.0563,28.707,31.0563,35.1546
TfIIB,14.409,15.8087,14.2147,15.7164,13.0007,14.1678,17.348,18.8017,30.929,27.866,30.929,32.7335
CG5337,6.4547,6.54762,2.59436,2.64377,1.11851,1.1482,1.78777,1.80926,9.40868,4.85814,9.40868,9.54804
CG5198,3.79391,3.89798,5.70843,5.86502,5.28556,5.43055,8.77215,9.01279,15.2574,11.9264,15.2574,15.6614
CHIP,6.62938,7.39456,9.48747,10.595,7.72314,8.63463,11.0209,12.349,24.3038,15.7693,24.3038,27.1778
CG13142,1.03887,1.25565,1.43001,1.67236,1.42468,1.68192,2.70891,3.23377,6.08276,5.04224,6.08276,7.22359
CG6232,23.3333,23.8338,13.6665,14.0017,8.90968,9.09514,1.66008,1.85054,1.54623,1.60896,1.54623,1.70886
ppk10,0.0378122,0.0393423,0.0526816,0.0548135,0.0322584,0.0335638,0.130246,0.135517,0.379491,0.274619,0.379491,0.382883
CG5322,5.34828,5.03141,10.8809,10.1163,8.84418,8.29322,18.3049,17.002,20.6297,13.5118,20.6297,19.6158
CG6206,44.6499,45.5378,115.287,117.58,124.887,127.375,172.768,176.205,101.347,133.687,101.347,103.346
RluA-1,11.3606,11.5935,7.72017,8.00526,6.98785,6.93533,2.65319,2.58887,0.712579,1.57486,0.712579,0.690453
RluA-2,4.32063,4.12826,3.72758,3.50002,2.47422,2.26144,2.37702,2.25774,3.8712,2.38169,3.8712,3.72691
Grip75,2.41643,2.47733,2.97826,3.04731,2.18319,2.24593,4.20471,4.32731,9.1738,5.69345,9.1738,9.45032
CG7456,10.7174,11.0629,18.3932,18.9854,15.3176,15.8015,16.2518,16.7569,19.4042,18.166,19.4042,20.0201
CG6144,5.98062,6.89906,5.84982,6.80723,4.91114,5.71084,5.87773,6.80807,10.1798,8.96711,10.1798,11.7324
CG13144,0.0922227,0.114591,0.154275,0.169428,0.133778,0.139657,0.0999165,0.0563879,0.0701428,0.0507857,0.0701428,0.0597435
Myo31DF,36.9646,34.6674,39.0966,36.9463,31.1987,29.5816,31.8192,30.0842,34.3802,24.7725,34.3802,32.4993
CG6094,27.0598,35.2027,32.6941,42.6108,24.6014,32.0337,11.1725,14.4108,10.5832,14.6124,10.5832,13.2986
CG7384,0.0780173,0.150881,0.114854,0.235543,0.184146,0.210055,1.92321,2.05333,1.89973,2.59115,1.89973,2.14053
Fatp,30.2995,31.2831,28.9048,29.6723,48.1727,49.5964,26.2914,27.0672,18.0695,21.1909,18.0695,18.8058
Lrr47,2.3538,2.38405,2.19573,2.22751,1.83233,1.87271,2.69102,2.77348,6.33966,4.49348,6.33966,6.42426
Lip4,18.4279,22.3051,6.11709,8.06194,6.50701,8.84814,31.4639,30.9858,16.9974,41.6426,16.9974,21.7539
CG18301,0.0205891,0.0226009,0.00819602,0.00899674,0,0,0.0886501,0.0973125,0.0500937,0.0175289,0.0500937,0.0549885
CG18302,0,0,0,0,0,0,0,0,0.0099118,0,0.0099118,0.0142876
Trim9,7.02651,7.04313,2.23481,2.25028,1.02146,1.18991,1.19223,1.217,4.74369,3.37423,4.74369,4.74192
CG6138,0,0,0,0,0,0,3.51365,3.51365,9.0117,7.12795,9.0117,9.0117
w-cup,0,0,0,0,0,0,4.24776,4.46062,21.7891,13.51,21.7891,22.7985
CG34160,0,0,0,0,0,0,3.26199,3.44106,10.2403,8.29781,10.2403,10.8199
CG34161,0,0,0,0,0,0,1.28454,1.42488,5.20075,4.10661,5.20075,5.43482
CG7329,0.43663,0.463176,0.347618,0.368752,0.146078,0.154959,0.648781,0.688225,1.46851,1.26787,1.46851,1.54675
CG31872,0,0,0.00341413,0.00341925,0.00731698,0.00732794,0.0147715,0.0147936,0,0,0,0
CG18284,0.00915727,0,0,0,0,0,0,0,0.0222798,0.0153302,0.0222798,0.0240456
CG17097,0,0,0,0,0.0162581,0.0197482,0,0,0,0,0,0
CG17098,0,0,0,0,0.843298,0.924095,5.43211,6.04233,15.3037,14.7765,15.3037,16.9912
CG31871,1.74417,1.80486,11.7439,12.1525,5.52536,5.71761,0.112776,0.1167,0.173799,0.210211,0.173799,0.179846
CG17104,11.5579,12.8142,25.6735,27.7643,18.7786,20.6518,3.35311,3.6574,3.24334,3.15626,3.24334,3.4183
CG17105,0,0,0.0365925,0.0365925,0.156846,0.156846,0.07916,0.07916,0,0.14259,0,0
CG17107,76.7023,76.7023,24.4421,24.4421,284.349,284.349,862.031,862.031,56.5254,317.325,56.5254,56.5254
CG7299,1089.84,1089.84,2803.91,2803.91,1671.16,1671.16,262.935,262.935,12.2952,45.2102,12.2952,12.2952
CG7296,245.352,245.352,240.741,240.741,818.979,818.979,391.46,391.46,26.8934,183.94,26.8934,26.8934
CG7294,72.4409,72.4409,44.3428,44.3428,96.6102,96.6102,150.689,150.689,86.5187,239.851,86.5187,86.5187
CG17108,7.61366,7.6006,8.70977,8.69483,34.0744,34.0369,142.989,142.786,68.4166,125.071,68.4166,68.2992
CG7300,13.5635,15.5115,32.6307,38.458,11.1414,12.5279,48.9759,56.9868,11.0632,39.8636,11.0632,13.2487
Lip1,4.27758,4.38823,49.7381,51.2544,11.1079,11.4225,1.88872,1.96285,1.67113,3.06239,1.67113,1.70303
Lip2,0.153427,0.161646,0.171034,0.202231,0.418908,0.472811,4.0883,4.21575,2.74311,6.57294,2.74311,2.93561
CG6415,78.5893,87.2035,66.2946,73.534,145.547,161.345,58.0419,64.4225,10.212,39.6825,10.212,11.2236
CG6431,0,0,0.286217,0.285421,0.0817871,0.0917549,0.123834,0.138926,1.59387,1.11221,1.59387,1.66819
CG6443,8.00215,8.00225,7.55146,7.55163,5.76543,5.76481,8.67984,8.67951,16.7028,10.7584,16.7028,16.7031
CG17118,0.030121,0.0300072,0.0372467,0.0370451,0.0265199,0.0272686,4.96683,4.96722,14.0966,11.0527,14.0966,14.0963
CG6750,49.1199,51.3535,75.9032,79.0732,51.3219,53.542,31.436,32.7603,46.4901,43.399,46.4901,48.5767
Nup107,29.6941,30.0316,27.8249,28.1356,21.1232,21.355,13.1359,13.32,16.8042,17.9042,16.8042,16.9922
CG6737,0.0193376,0.0246397,0.0159838,0,0.00013075,0,2.67693,3.35246,4.37452,5.77124,4.37452,5.60521
CG12299,6.16621,6.18056,3.51331,3.52112,2.78427,2.7919,4.62624,4.76167,9.50946,9.06865,9.50946,9.64655
CG6729,8.25392,8.27878,6.32365,6.3427,5.88636,5.88771,5.02693,5.03381,6.921,6.93081,6.921,6.93017
CG17124,10.5475,14.763,10.7746,15.6275,4.5282,7.6812,12.6324,18.696,34.8483,22.2891,34.8483,36.4801
CG6495,10.5435,10.8325,3.78387,3.87126,1.62188,1.66893,1.5054,1.53938,3.23648,2.9124,3.23648,3.32353
UbcD2,11.3372,13.0782,14.5456,15.3315,15.0246,16.1075,22.718,23.9635,48.9675,44.961,48.9675,51.447
CG6724,84.0567,85.2965,39.3479,39.9662,25.4906,25.9255,10.2378,10.3925,13.0442,12.2357,13.0442,13.2662
CG17127,4.52823,5.56222,275.692,338.187,126.535,158.305,0.272702,0.293156,0.760738,0.31704,0.760738,1.0404
CG31869,1.19925,1.28679,2.57648,2.70952,3.06091,3.21233,1.76298,1.87074,8.8591,4.82973,8.8591,9.45303
CG31870,0,0,0,0,0,0,5.52574,6.02149,22.5912,14.6012,22.5912,24.3925
CG18561,0,0,0,0,0,0,0,0,0,0,0,0
Nos,4.43082,4.43257,1.18925,1.19398,0.413894,0.426863,0.277085,0.278232,0.354112,0.428259,0.354112,0.38398
CG6508,0,0,0.188486,0.188486,2.05823,2.05823,0,0,0,0,0,0
CG17134,147.537,147.537,178.045,178.045,32.6499,32.6499,10.3382,10.3382,2.32786,7.13791,2.32786,2.32786
CG6700,18.7844,16.9628,11.2396,10.7827,11.2862,10.6476,12.7025,11.7728,33.6724,23.4249,33.6724,33.2614
CG17139,0.00890386,0.0117311,0.000713608,0.000718014,0.0369857,0.0686928,0.814608,1.02471,3.13141,2.25488,3.13141,2.41418
CG17140,0.00911813,0.0117891,0.00698917,0.00767622,0.0344735,0.00518659,0.878618,1.26144,2.53117,3.67944,2.53117,6.14856
Porin2,0.41416,0.392364,0.475339,0.48368,0.618325,0.56149,7.55507,7.82573,23.731,20.7716,23.731,24.7588
porin,1003.09,1075.65,1116.83,1204.34,939.362,1020.06,331.213,363.212,249.938,256.261,249.938,271.401
CG17085,0.84986,0.935786,0.533298,0.624202,1.2083,1.2083,0.364279,0.39203,0.042466,0.31385,0.042466,0.0615348
CG17086,8.34561,8.85796,8.60902,9.11574,6.48813,6.8754,1.502,1.669,0.247656,0.53415,0.247656,0.280628
Dnz1,11.9161,12.1507,9.39131,9.56708,8.21785,8.34618,8.92199,9.14988,15.4787,13.2401,15.4787,15.9234
ial,1.59211,1.71354,2.23842,2.39948,3.5835,3.85682,10.2292,11.0094,14.066,12.5924,14.066,15.124
Stam,12.5712,12.7419,11.3698,11.5242,11.9902,12.153,24.8422,25.171,106.793,65.144,106.793,108.201
CG12517,0,0,0,0,0,0,0.0351633,0,0.0948549,0.16003,0.0948549,0.125504
CG14071,0,0,0,0,0,0,1.07038,1.54846,5.12976,4.18385,5.12976,6.17961
CG14070,0,0,0,0,0.0604148,0.0691186,2.25635,2.4884,5.91554,5.13165,5.91554,6.61994
CG7309,0,0,0.00536915,0.00568003,0.0921708,0.097385,2.4213,2.54352,9.91353,7.03844,9.91353,10.3108
CG14069,0,0,0.03731,0.03731,0,0,0,0,0.0570102,0.290773,0.0570102,0.0570102
dpr2,5.50492,5.22938,1.32688,1.26326,0.563757,0.524002,0.194384,0.146924,0.51441,0.489609,0.51441,0.404735
CG14072,0,0,0.614422,0.675304,0.405532,0.497501,0.884058,1.09566,1.62637,1.80913,1.62637,1.99925
CG33129,41.2036,40.3845,139.413,141.108,111.548,112.893,92.3329,91.3491,113.662,102.07,113.662,114.966
YL-1,7.61065,8.39059,8.81405,9.72582,7.2263,7.98914,7.86092,8.63012,15.1337,11.9776,15.1337,16.6742
CG16743,125.201,124.772,66.0481,65.7144,103.696,103.363,66.3554,66.088,18.358,52.516,18.358,18.338
abo,3.1377,3.17506,3.82676,3.90424,2.83758,2.8948,4.50089,4.57781,5.29023,4.77465,5.29023,5.37604
l(2)06225,344.933,392.831,417.348,475.19,371.674,422.598,217.861,247.877,112.519,138.429,112.519,128.148
SCAR,23.9351,23.5626,16.2305,16.1169,14.233,14.0399,14.2169,14.1488,28.3961,23.9522,28.3961,28.1681
piwi,1.99244,2.08556,1.49872,1.57187,0.513137,0.536714,0.369049,0.3882,0.905847,0.563357,0.905847,0.942226
CG12253,2.51208,2.60202,1.34527,1.39343,0.999478,1.03526,2.77439,2.87372,6.33122,3.85516,6.33122,6.54369
CG16833,19.8205,20.6243,11.1051,11.6009,7.51175,7.80968,6.92351,7.14435,17.48,13.9522,17.48,17.9169
aub,1.02197,1.02694,1.03639,1.01525,1.51074,1.48502,0.97406,0.94272,1.40354,1.13084,1.40354,1.37009
lectin-33A,3.63193,3.6201,4.6824,4.64856,8.03605,7.89033,0.394409,0.402246,0.737828,0.326054,0.737828,0.681893
RpL9,2988.32,3688.14,2309.79,2849.5,1889.01,2328.81,1566.47,1932.78,1568.61,1704.46,1568.61,1934.69
Nup154,14.7363,14.6851,13.4132,13.3074,10.267,10.2621,8.75593,8.76798,16.3132,13.6811,16.3132,16.252
Art8,32.7062,37.6889,17.239,20.0514,10.1626,12.3503,5.18467,5.98872,6.67942,6.8695,6.67942,8.37341
dUTPase,36.3606,43.7389,45.1091,54.752,34.65,41.7823,69.0262,73.8449,94.4776,94.3622,94.4776,101
Samuel,8.44631,8.36974,4.56514,4.59399,6.78717,6.74922,6.24751,6.21202,20.5628,18.9884,20.5628,20.5955
Acp32CD,0,0,0,0,0,0,0,0,0,0,0,0
CG14913,0,0,0,0,0,0,0,0,0,0,0,0
CG18666,0,0,0,0,0,0,1.98657,2.25111,3.75449,4.28663,3.75449,4.45214
CG14915,0,0,0.022563,0.0237357,0,0,0.341671,0.359429,1.1722,0.554947,1.1722,1.23313
Ast-C,9.97821,9.50502,6.98541,6.76729,2.49469,2.27938,4.03017,3.90931,3.92791,3.4659,3.92791,3.82556
CG16854,1.88319,1.88319,0.526144,0.526144,0.229512,0.229512,1.40009,1.40009,3.48618,2.58547,3.48618,3.48618
CG4705,4.30514,4.41267,3.23241,3.32045,3.96286,4.06883,7.43502,7.57738,11.7328,11.731,11.7328,11.9975
Ge-1,14.0404,14.323,15.0721,15.4406,14.1337,14.4858,13.4067,13.7594,23.6195,22.1676,23.6195,24.2296
l(2)gd1,5.99647,6.23652,5.90721,6.09942,6.31944,6.55575,9.72058,10.1209,22.1505,16.4882,22.1505,22.9776
CG6201,2.2263,2.22602,1.6794,1.67749,1.49553,1.50722,2.32949,2.32467,4.17961,3.9228,4.17961,4.19601
Gr32a,0.291609,0.279996,0.0597997,0.133605,0.00257319,0.106395,0.147629,0.143955,0.255232,0.161238,0.255232,0.226629
CG6230,20.3205,20.7751,32.1524,32.8655,21.5333,22.0046,18.5763,18.9931,29.1057,26.8513,29.1057,29.7669
CG14921,0.962071,1.38276,0.603498,0.816373,0.43583,0.583202,1.62351,2.30121,4.60696,4.86816,4.60696,6.61515
Csl4,24.8928,25.2723,14.1317,14.3372,8.49463,8.62414,5.97812,6.06926,7.62838,6.36401,7.62838,7.74469
RfC38,9.39087,9.63565,9.17706,9.42893,7.0996,7.26197,8.38211,8.67968,11.5059,10.8218,11.5059,11.7676
CG4751,7.42648,7.45083,4.83263,4.84848,4.58868,4.60373,5.86796,5.8872,11.636,10.2171,11.636,11.6742
hgo,43.84,48.2608,23.9158,26.2785,39.7202,43.5175,7.76727,8.54599,0.109511,1.07757,0.109511,0.120727
Gyc32E,0.880306,0.899224,0.259794,0.259363,0.133638,0.118047,0.113858,0.112131,0.914573,0.34376,0.914573,0.941242
CG31867,0,0,0,0,0,0,0.235826,0.235499,1.43642,0.530253,1.43642,1.4347
CG6287,51.0259,51.6542,151.079,153.927,134.229,137.893,86.1626,88.6923,235.76,143.761,235.76,240.126
Ca-beta,15.3432,13.7721,6.54884,6.03179,4.94316,4.40347,1.05623,0.979421,3.4941,2.38942,3.4941,3.17009
Vm32E,0.0656306,0.0656306,0,0,0.0559908,0.0559908,0.0565169,0.0565169,0.0798403,0,0.0798403,0.0798403
CG4788,2.66055,2.66055,2.51073,2.51073,2.17337,2.17337,2.42379,2.42379,4.9861,3.93574,4.9861,4.9861
ab,21.454,22.2133,21.8838,23.0016,12.5328,12.7685,7.66342,7.78684,16.0969,12.3353,16.0969,16.2229
snoRNA:Me18S-G642,0,0,0,0,0,0,0,0,0,0,0,0
CG32830,0,0,0,0,0,0,0,0,0,0,0,0
cmet,0.185304,0.173336,0.680057,0.638719,1.05658,0.981253,2.40087,2.22416,6.97102,5.26375,6.97102,6.52939
cana,0,3.06409,0,3.88335,0,3.61227,0,4.00838,0,6.13755,0,6.71225
CG33695,11.9753,8.87558,7.66652,3.92834,6.83022,3.43393,9.44285,5.28355,10.9618,6.7414,10.9618,4.26317
Ppt2,2.5444,3.14905,2.77854,3.44241,5.83838,7.15027,13.3815,16.5,28.6641,25.5695,28.6641,34.7281
mre11,14.672,16.3787,12.4428,13.8682,8.94692,9.99636,15.1286,16.854,18.8652,19.038,18.8652,21.0434
Osi21,0.0262643,0.0337816,0,0,0,0,0.0226171,0.0290906,0.0319507,0.0524007,0.0319507,0.0205478
CG14926,0,0,0.0130478,0.0145253,0.139817,0.155649,10.0767,11.2178,33.2554,24.9044,33.2554,36.9987
salr,6.9364,6.52742,2.85997,2.72211,1.59847,1.48848,2.65011,2.53311,7.79457,5.22422,7.79457,7.63578
salm,5.13238,5.13545,2.95526,2.97433,1.81945,1.82298,1.73278,1.739,5.48685,3.92286,5.48685,5.51605
sala,0.697716,0.925843,0.54366,0.75348,0.126646,0.175524,0.741449,0.921299,1.1919,1.08508,1.1919,1.42664
CG6488,7.99979,7.11786,9.92718,9.0247,6.28982,5.89991,7.87128,6.84385,10.831,8.31586,10.831,9.20172
CG6509,8.98525,9.05467,8.37291,8.43732,6.28495,6.3434,5.6948,5.73827,15.9502,12.102,15.9502,16.0804
